area,team_name,cost,migration,time_score,created_time
成渝赛区,uestc_组队啦,1117095168,125284,7.55,2021/03/24
成渝赛区,就这,1117885177,110622,117.75,2021/03/24
成渝赛区,鸡公煲中辣,1118945210,82951,128.375,2021/03/23
成渝赛区,我简单讲两句,1119070316,99430,105.519,2021/03/23
成渝赛区,别卷了,1119595114,61032,92.627,2021/03/19
成渝赛区,八哥都说我队,1120087367,26668,49.908,2021/03/23
成渝赛区,ChengYu111,1120973994,126694,73.518,2021/03/23
成渝赛区,百万行lisp,1122416124,45839,108.068,2021/03/23
成渝赛区,CDUT&GZU冲,1123396695,19011,79.879,2021/03/24
成渝赛区,CQU划水队,1123452751,34909,102.634,2021/03/24
成渝赛区,对象模型,1123622596,78221,82.546,2021/03/22
成渝赛区,UESTC_LW,1124871357,26622,29.796,2021/03/23
成渝赛区,川大无限系,1125172693,122940,64.193,2021/03/23
成渝赛区,西南小旋风,1125733719,121420,104.264,2021/03/23
成渝赛区,UESTC_赤兔马,1126620198,76879,148.136,2021/03/18
成渝赛区,彩虹翅膀,1128507014,96258,73.379,2021/03/24
成渝赛区,潜艇水,1130094878,64888,146.872,2021/03/24
成渝赛区,StopAC,1130625573,40107,88.785,2021/03/20
成渝赛区,重交胜羽,1130696726,42029,15.243,2021/03/22
成渝赛区,3GPP交大分P,1131862894,105294,83.105,2021/03/24
成渝赛区,南山小虎队,1133978624,121190,56.582,2021/03/24
成渝赛区,要永远相信光,1134446408,107709,107.677,2021/03/23
成渝赛区,祥宇哥，这把能赢吧,1136121028,78164,119.491,2021/03/21
成渝赛区,你好坏我好喜欢,1136196381,80439,90.787,2021/03/23
成渝赛区,暴力就完事,1136659411,37065,59.082,2021/03/24
成渝赛区,快乐的小破队,1138040607,42234,104.627,2021/03/24
成渝赛区,小飞侠,1143391289,35643,122.193,2021/03/23
成渝赛区,没钱买服务器,1143576415,31366,111.294,2021/03/21
成渝赛区,FiveTuneMan,1148388290,59566,97.211,2021/03/24
成渝赛区,建新爱上陈伯,1148868543,27623,161.057,2021/03/21
成渝赛区,AFA9347718E44E6A868D0BC56F6C63AF,1152547058,20101,46.556,2021/03/20
成渝赛区,重邮小助手,1155223327,89065,83.813,2021/03/24
成渝赛区,有未无畏,1156044234,21108,88.166,2021/03/24
成渝赛区,完了，要没了,1156063723,48374,111.403,2021/03/21
成渝赛区,我们要凉了啊,1158521123,1336,1.235,2021/03/23
成渝赛区,QXFYaaa,1158772326,24060,18.557,2021/03/20
成渝赛区,FDA,1159234057,0,26.445,2021/03/24
成渝赛区,阿吧阿吧,1159677312,22509,5.273,2021/03/18
成渝赛区,三渣队,1160694542,0,84.331,2021/03/23
成渝赛区,UESTC_神奇调参不迁移,1162351717,0,4.764,2021/03/22
成渝赛区,HHL,1162442431,0,29.607,2021/03/24
成渝赛区,闪电五连鞭,1164876286,0,19.989,2021/03/24
成渝赛区,摸鱼ing,1165815103,4139,111.732,2021/03/23
成渝赛区,NONWORD,1171506162,101137,23.419,2021/03/23
成渝赛区,大佬等等我,1172183129,0,1.469,2021/03/23
成渝赛区,万物皆对象,1173051734,0,47.801,2021/03/23
成渝赛区,前方高能队,1173606260,14631,78.529,2021/03/24
成渝赛区,sword,1177107306,33304,43.521,2021/03/24
成渝赛区,虾仁猪心,1180947147,0,66.945,2021/03/23
成渝赛区,Matlab天下第一,1182444919,0,109.208,2021/03/24
成渝赛区,bug已修复，冲！,1184530364,0,16.399,2021/03/23
成渝赛区,FAZECLAN,1186405766,5784,8.814,2021/03/24
成渝赛区,Don't Rush,1187166631,0,157.47,2021/03/23
成渝赛区,一切皆文件,1188312493,0,16.283,2021/03/23
成渝赛区,littleDoughty,1189244340,11832,19.463,2021/03/21
成渝赛区,今天论文中了吗,1189853443,0,11.213,2021/03/24
成渝赛区,112B,1189853443,0,30.693,2021/03/22
成渝赛区,LCHYZWZY,1191305842,58848,49.079,2021/03/21
成渝赛区,Bug Hunter,1191995704,0,52.109,2021/03/24
成渝赛区,电科冲冲冲,1193340214,93934,1.339,2021/03/21
成渝赛区,红红火火,1195738356,0,2.93,2021/03/22
成渝赛区,冲冲冲,1196246216,0,37.822,2021/03/24
成渝赛区,大佬们停停，别卷了,1196959623,0,2.922,2021/03/23
成渝赛区,不想浑水摸鱼但实力不够只能划水,1197501171,33367,46.876,2021/03/23
成渝赛区,清水河的鹅,1198692942,0,29.869,2021/03/23
成渝赛区,Elog,1200756691,0,81.632,2021/03/23
成渝赛区,ReadyGo,1204608378,49796,14.354,2021/03/24
成渝赛区,无内鬼gkd,1208946056,0,40.485,2021/03/21
成渝赛区,DT,1210775753,0,42.488,2021/03/23
成渝赛区,Gloria,1210982301,0,33.046,2021/03/24
成渝赛区,Again,1211413435,0,5.118,2021/03/20
成渝赛区,hw44812625,1216254072,0,15.387,2021/03/20
成渝赛区,只求跑通,1216975284,0,1.494,2021/03/23
成渝赛区,maozz,1217345649,0,2.888,2021/03/24
成渝赛区,19岁少年想去远方,1217345649,0,2.922,2021/03/23
成渝赛区,爱华,1217926777,0,0.926,2021/03/23
成渝赛区,黑楼黑旗黑暗剑,1217926777,0,0.929,2021/03/15
成渝赛区,草根,1217926777,0,0.934,2021/03/21
西北赛区,孤芳自赏,1074483263,95890,52.13,2021/03/23
西北赛区,前面大佬等等我,1080734237,126694,46.539,2021/03/23
西北赛区,独钓寒江雪,1081199361,126694,132.223,2021/03/24
西北赛区,蜀军,1083335573,126694,83.312,2021/03/24
西北赛区,ambition,1085841083,88485,61.16,2021/03/23
西北赛区,533yyds,1086216794,126694,50.936,2021/03/23
西北赛区,lab楼上和楼下,1088515419,126694,59.489,2021/03/24
西北赛区,蛮易信三兄弟,1089467160,81989,83.166,2021/03/24
西北赛区,IPIU,1095677571,126694,141.046,2021/03/24
西北赛区,苟进复赛,1097260917,120949,109.336,2021/03/24
西北赛区,中华小当家,1097373961,126694,108.87,2021/03/24
西北赛区,我没有摸鱼啊,1097495085,125083,25.374,2021/03/24
西北赛区,DF-17,1101324727,111470,72.465,2021/03/24
西北赛区,西北墨麒麟,1102666200,87949,75.406,2021/03/24
西北赛区,面壁者05,1104853818,60583,32.227,2021/03/24
西北赛区,Apollo_go,1105650501,96006,107.01,2021/03/21
西北赛区,FLL,1105973539,126694,73.981,2021/03/23
西北赛区,下次必过六级,1112800451,111746,106.163,2021/03/24
西北赛区,一个好汉两个帮,1114323388,120824,99.484,2021/03/24
西北赛区,西北战狼,1115361268,126694,82.676,2021/03/24
西北赛区,霸王薯条配番茄,1115412505,19688,72.998,2021/03/24
西北赛区,你这个服务器很漂亮哦,1116041684,118058,88.568,2021/03/23
西北赛区,异世相遇,1117105164,91518,124.366,2021/03/24
西北赛区,曹刘,1119460610,96092,132.227,2021/03/24
西北赛区,一路向北,1119811271,126694,84.43,2021/03/24
西北赛区,不知道叫什么,1122615556,39114,38.396,2021/03/24
西北赛区,中央软件院命题组,1124356190,88796,115.962,2021/03/23
西北赛区,旺仔牛奶,1124558514,7365,144.707,2021/03/24
西北赛区,just try 一下,1129058732,126694,88.822,2021/03/23
西北赛区,随缘吧,1129325868,66810,49.033,2021/03/24
西北赛区,team461,1129329901,98459,75.309,2021/03/24
西北赛区,沃门率德布耀布耀德,1129542973,60926,60.634,2021/03/24
西北赛区,编程第一法则,1132963395,88105,92.411,2021/03/23
西北赛区,敏感肌也可以用,1133120826,18251,54.112,2021/03/18
西北赛区,二缺一,1133296462,42869,156.391,2021/03/24
西北赛区,balabala小魔仙,1136844183,42465,38.212,2021/03/24
西北赛区,屋内贵,1137853120,126643,62.112,2021/03/23
西北赛区,123456,1139727278,55267,52.177,2021/03/19
西北赛区,网格调参,1145591194,88219,29.92,2021/03/23
西北赛区,一堆滩在墙角的泥,1147638454,47272,120.672,2021/03/22
西北赛区,Big3,1154576229,17841,35.88,2021/03/23
西北赛区,XD-LWY,1154771471,17768,42.734,2021/03/23
西北赛区,创新港混吃等死队,1156846600,0,7.629,2021/03/22
西北赛区,UTF-8,1159125127,0,43.553,2021/03/23
西北赛区,以上队伍成绩均无效,1159206690,15092,1.502,2021/03/24
西北赛区,熬夜伤肝,1159615312,34799,139.611,2021/03/24
西北赛区,冲TMD,1160064149,50193,126.565,2021/03/24
西北赛区,开赛即退赛,1160073794,10924,10.792,2021/03/18
西北赛区,大战三百回合,1160315985,0,20.311,2021/03/23
西北赛区,菜鸡敢死队,1163029720,101165,136.114,2021/03/24
西北赛区,青青子衿,1164961574,0,146.519,2021/03/24
西北赛区,刑事组之虎,1164982688,99744,115.411,2021/03/24
西北赛区,一轮游小队,1164989046,21622,43.36,2021/03/23
西北赛区,go,1166108278,0,26.285,2021/03/18
西北赛区,大佬们别卷了,1169210250,0,1.839,2021/03/23
西北赛区,nini,1171695143,14199,6.581,2021/03/24
西北赛区,youyou,1176034782,13596,6.387,2021/03/23
西北赛区,三个臭皮匠1024,1177304596,31473,94.002,2021/03/24
西北赛区,加油！往前冲,1178610714,252,57.87,2021/03/23
西北赛区,菜中菜,1186971249,0,11.316,2021/03/24
西北赛区,一帆风顺,1187927333,0,1.293,2021/03/15
西北赛区,Cation,1187928483,0,85.706,2021/03/24
西北赛区,小红花,1188149335,976,7.883,2021/03/23
西北赛区,下线通知,1188511008,0,19.252,2021/03/23
西北赛区,RailroadGuerrilla,1189107697,0,8.809,2021/03/22
西北赛区,不讲伍德,1189275897,0,0.53,2021/03/19
西北赛区,野狼盟编程队,1189853443,0,16.533,2021/03/22
西北赛区,卷帘大将吃着花卷进了卷帘门,1190135109,0,15.673,2021/03/18
西北赛区,PokePoke,1190138095,41649,110.406,2021/03/24
西北赛区,耶斯莫拉！,1194546410,0,47.877,2021/03/23
西北赛区,中华有为_西安,1196374186,121321,103.297,2021/03/21
西北赛区,师兄恋爱了,1198734152,0,123.451,2021/03/19
西北赛区,14级一区队二班,1199708170,704,12.724,2021/03/24
西北赛区,这代码乱写的,1205949422,0,56.754,2021/03/23
西北赛区,今晚打老虎,1208257119,0,10.797,2021/03/22
西北赛区,洛兮妹妹粉丝团,1211558942,0,5.283,2021/03/22
西北赛区,大雄,1212643236,5952,1.438,2021/03/24
西北赛区,想给自己打个工,1213234695,0,7.803,2021/03/22
西北赛区,大王叫我来巡山,1214358839,0,8.233,2021/03/24
西北赛区,考研老年人,1215690559,0,28.21,2021/03/21
西北赛区,smile,1216948348,0,31.378,2021/03/24
西北赛区,华为绿卡我去找你了,1217903260,0,0.425,2021/03/20
西北赛区,计算生命译码未来,1217903260,0,0.804,2021/03/20
西北赛区,学习使我快乐,1217926777,0,0.52,2021/03/23
西北赛区,hw80967194,1217926777,0,0.925,2021/03/13
西北赛区,GoBig,1217926777,0,0.931,2021/03/17
西北赛区,在线划水,1217926777,0,0.948,2021/03/24
西北赛区,有容云服务公司,1217926777,0,0.96,2021/03/15
西北赛区,422皮划艇,1217926777,0,0.964,2021/03/18
西北赛区,zz,1217926777,0,1.552,2021/03/14
西北赛区,Little_Rookie,1217926777,0,1.57,2021/03/12
西北赛区,光之巨人,1217926777,0,2.002,2021/03/20
西北赛区,jzz,1217926777,0,15.175,2021/03/17
西北赛区,mx冲冲冲,1217926777,0,53.026,2021/03/22
西北赛区,凌云,1218826678,0,1.141,2021/03/24
西北赛区,西北孤傲的狼,1225198555,0,38.323,2021/03/17
西北赛区,hehehehahaha,1229627380,30166,5.462,2021/03/18
西北赛区,A Test For Me,1231029045,126678,6.831,2021/03/24
西北赛区,328过道,1231691441,0,36.307,2021/03/24
西北赛区,有点np,1234058270,0,18.732,2021/03/17
武长赛区,6-206,1074736428,126694,88.051,2021/03/23
武长赛区,优化靠调参，队友骂我憨,1076354332,126694,121.092,2021/03/23
武长赛区,神说：我想要华为手环,1082824724,124240,145.305,2021/03/24
武长赛区,旺仔小分队,1085263583,93579,70.706,2021/03/24
武长赛区,SCI403,1088638988,126694,91.861,2021/03/24
武长赛区,三缺一,1090944433,126635,71.127,2021/03/22
武长赛区,单文件编译yyds,1093496495,102669,58.216,2021/03/24
武长赛区,奥特曼不相信光,1095119168,90916,121.584,2021/03/24
武长赛区,TequilaLey.925,1097006601,82708,106.843,2021/03/24
武长赛区,我们代码都对不对也对出bug就是编译器不队,1098612372,126694,138.635,2021/03/23
武长赛区,十之心,1099060897,105016,108.041,2021/03/23
武长赛区,玩具阿萨姆运输车,1101725807,115861,77.787,2021/03/19
武长赛区,hw77312280,1101801556,58638,62.252,2021/03/23
武长赛区,saltFish,1102149819,33538,116.244,2021/03/23
武长赛区,打入四强就算成功,1102203601,120662,10.972,2021/03/23
武长赛区,阿旺说的都,1103157484,126694,116.654,2021/03/24
武长赛区,多人击剑运动爱好者代表队,1103226303,111447,109.155,2021/03/24
武长赛区,ShowMacode,1106802002,126694,1.644,2021/03/24
武长赛区,鸽子直升机,1108047918,51214,114.8,2021/03/24
武长赛区,HNU-菜鸡二人组,1108779220,46377,89.971,2021/03/24
武长赛区,宋小萌,1110554262,120909,114.61,2021/03/21
武长赛区,daimaohui,1111022935,121538,68.491,2021/03/22
武长赛区,周末的摸鱼理由是加班,1115662108,122047,38.264,2021/03/20
武长赛区,HUST_CS_A342,1118792532,97268,100.864,2021/03/24
武长赛区,一切为了中心,1122806532,126694,39.481,2021/03/22
武长赛区,加班就吃汉堡王,1123442732,88206,131.111,2021/03/23
武长赛区,菜鸟驿站,1123940677,124892,37.157,2021/03/23
武长赛区,别卷了我累了,1124397831,117738,25.33,2021/03/24
武长赛区,我的代码都队,1125822359,108740,160.121,2021/03/24
武长赛区,冰镇剑,1126055966,70903,106.261,2021/03/21
武长赛区,答的都队,1126759024,88603,18.86,2021/03/23
武长赛区,编码吧兄弟,1131042475,79849,112.288,2021/03/24
武长赛区,zero,1133672034,82625,89.929,2021/03/24
武长赛区,干啥都是气氛组,1135198349,21288,105.264,2021/03/24
武长赛区,怎么硕呢,1138918753,87041,73.632,2021/03/23
武长赛区,转生成码农又怎样！,1140240996,126694,4.125,2021/03/21
武长赛区,凯神粉丝后援团第一支队,1140467921,28197,13.838,2021/03/22
武长赛区,Triumph,1141793005,73746,94.107,2021/03/24
武长赛区,麓南青年胜利队,1143832100,56582,60.793,2021/03/23
武长赛区,HNU-WHUT,1145114979,0,6.362,2021/03/17
武长赛区,PJYDSL,1149231986,27327,26.361,2021/03/20
武长赛区,体验学习,1149774798,7406,4.889,2021/03/23
武长赛区,莽夫,1152114809,94081,8.296,2021/03/23
武长赛区,找不到工作,1162900174,0,27.113,2021/03/24
武长赛区,没有奥特曼,1163835617,0,123.772,2021/03/24
武长赛区,永远的草帽,1163871558,0,38.582,2021/03/22
武长赛区,whut123,1164879775,0,133.735,2021/03/22
武长赛区,forever,1165230805,33783,118.525,2021/03/24
武长赛区,不会取名字啊,1165336755,0,36.964,2021/03/24
武长赛区,题目怎么都做不队,1166729048,15973,110.51,2021/03/23
武长赛区,钰秀,1172751409,0,25.22,2021/03/20
武长赛区,孤狼能走多远,1179559184,0,66.791,2021/03/23
武长赛区,华为华为看看我,1181716165,0,16.306,2021/03/21
武长赛区,Tree,1182654395,24644,54.061,2021/03/23
武长赛区,LLH,1188742160,30388,101.313,2021/03/23
武长赛区,cainiao,1189853443,0,31.741,2021/03/24
武长赛区,RoboMatrix,1191224660,0,8.151,2021/03/19
武长赛区,湘人,1192711754,48277,156.728,2021/03/19
武长赛区,学习队,1195548587,22150,177.476,2021/03/21
武长赛区,121,1196532270,0,17.036,2021/03/19
武长赛区,摸鱼小能手,1199607947,0,19.393,2021/03/22
武长赛区,随遇而安,1199955962,0,1.1,2021/03/20
武长赛区,巨人不完结我们不改名,1201301513,56963,42.116,2021/03/24
武长赛区,kirkgong,1202050909,0,12.978,2021/03/24
武长赛区,起名字好难,1202669689,0,12.039,2021/03/22
武长赛区,就是来看一看对不队,1206258046,0,17.364,2021/03/18
武长赛区,气氛组,1209026439,0,9.372,2021/03/24
武长赛区,Matrix,1215761853,0,6.413,2021/03/23
武长赛区, 名字好长,1216825580,0,5.554,2021/03/17
武长赛区,return0,1216849500,0,14.585,2021/03/23
武长赛区,_SE_Master_,1217325110,0,27.9,2021/03/22
武长赛区,Maila,1217458701,126579,5.061,2021/03/22
武长赛区,搞快点！搞快点！！,1217903260,0,0.715,2021/03/20
武长赛区,未名土坡_三角水沟,1217903260,0,2.513,2021/03/21
武长赛区,菜与羊,1217926777,0,0.93,2021/03/23
武长赛区,我们是炮灰,1218014054,0,73.799,2021/03/19
武长赛区,2048,1218507523,0,0.824,2021/03/20
武长赛区,划水队_WUHAN,1222281078,0,54.361,2021/03/18
武长赛区,233,1228612351,58636,100.208,2021/03/23
武长赛区,mzl312,1229687475,0,1.19,2021/03/24
武长赛区,知道不知道你不知道,1240974080,2535,6.426,2021/03/23
武长赛区,HUST_1037,1241483299,0,11.793,2021/03/24
武长赛区,O0o.o0O,1248548508,0,4.872,2021/03/24
武长赛区,Accept,1250327776,0,35.897,2021/03/24
武长赛区,没有人组队,1250619240,126692,18.054,2021/03/22
武长赛区,convolution没有积,1251962566,0,112.416,2021/03/23
武长赛区,崩崩崩,1253665312,0,80.957,2021/03/20
武长赛区,Younger-1,1257321067,0,3.052,2021/03/20
武长赛区,fl,1259166902,0,5.862,2021/03/23
武长赛区,FXDZ,1260122046,103593,124.658,2021/03/22
武长赛区,武理观光团,1264034272,0,3.868,2021/03/20
武长赛区,iostream,1264180098,0,8.77,2021/03/21
武长赛区,那年十八站着如喽罗,1264607779,32087,11.645,2021/03/21
武长赛区,剁椒鱼和小辣鸡,1277066992,0,1.211,2021/03/23
武长赛区,汪汪队立大功,1283298958,0,2.07,2021/03/22
武长赛区,武理有理,1284583834,0,8.04,2021/03/24
武长赛区,baolimeixue,1285992588,1513,11.437,2021/03/24
武长赛区,live in pienapple,1288974163,0,9.339,2021/03/24
武长赛区,别码了追不上了,1290106075,0,2.077,2021/03/24
武长赛区,marMars,1290268511,0,95.293,2021/03/23
粤港澳赛区,619-hpdbman,1085955592,103326,115.549,2021/03/24
粤港澳赛区,再不改名就没机会了,1088490310,116164,110.329,2021/03/24
粤港澳赛区,划进复赛,1089980694,76300,110.701,2021/03/23
粤港澳赛区,hw47626030,1091001223,59143,93.433,2021/03/21
粤港澳赛区,向我开炮！,1091862231,90648,118.648,2021/03/23
粤港澳赛区,蒸羊羔蒸熊掌蒸鹿尾儿烧花鸭烧雏鸡儿烧子鹅卤煮咸鸭酱鸡腊肉松花小肚儿晾肉香肠什锦苏盘熏鸡白肚儿清蒸八宝猪江米酿鸭子罐儿野鸡罐儿鹌鹑卤什锦卤子鹅卤虾烩虾炝,1093480015,126694,31.868,2021/03/22
粤港澳赛区,面对疾风吧,1095176720,96618,113.232,2021/03/24
粤港澳赛区,ghost,1101422809,89974,134.99,2021/03/23
粤港澳赛区,Z的绝对值,1102026794,126694,27.13,2021/03/19
粤港澳赛区,提着獭犸的喇嘛要拿獭犸换别着喇叭的哑巴的喇叭别着喇叭的哑巴不愿拿喇叭换提着獭犸的喇嘛的獭犸也不知是提拉着獭犸的喇嘛打了别喇叭哑巴一獭犸,1102664040,20329,32.245,2021/03/23
粤港澳赛区,我会守住ices的一切,1105080761,95824,107.186,2021/03/23
粤港澳赛区,泉水喊6人员,1108471639,66291,127.802,2021/03/23
粤港澳赛区,1704b,1111441544,31544,134.102,2021/03/20
粤港澳赛区,偷偷上分,1112612245,124901,45.881,2021/03/24
粤港澳赛区,D·A·E·X,1112814202,125093,7.309,2021/03/18
粤港澳赛区,不肝不卷睡大觉,1113253276,120735,136.804,2021/03/23
粤港澳赛区,大佬们体谅下,1113260719,126694,91.373,2021/03/24
粤港澳赛区,流沙,1113819892,126694,40.129,2021/03/24
粤港澳赛区,酱油小队,1115662102,48547,52.936,2021/03/23
粤港澳赛区,那就这样吧,1115975321,126694,46.869,2021/03/24
粤港澳赛区,UESTC-没人比我更懂调参,1117951122,126694,111.642,2021/03/24
粤港澳赛区,(—o—) . z Z,1118087221,13615,49.664,2021/03/19
粤港澳赛区,HNU-MPTCP Group,1119004224,27565,9.542,2021/03/21
粤港澳赛区,无限扩容,1120781431,24695,32.601,2021/03/24
粤港澳赛区,UESTC-参数全队,1120973994,126694,85.491,2021/03/23
粤港澳赛区,四字成语,1121163237,0,16.839,2021/03/23
粤港澳赛区,620&619-F3,1122312309,82105,61.045,2021/03/24
粤港澳赛区,好好学习天天向上,1122818240,125987,125.251,2021/03/23
粤港澳赛区,一轮就跑路,1122970835,48314,88.287,2021/03/15
粤港澳赛区,可口可乐形象大使,1127157729,126563,26.725,2021/03/24
粤港澳赛区,骗分大队,1130238989,126694,7.21,2021/03/24
粤港澳赛区,真的吗？我不信,1134165873,124095,129.046,2021/03/24
粤港澳赛区,特来学习C++,1134415310,21123,65.885,2021/03/24
粤港澳赛区,楼上的哥哥好厉害,1140710819,86126,54.899,2021/03/24
粤港澳赛区,创造1010,1141277721,91478,77.27,2021/03/24
粤港澳赛区,OutOfMemory,1144153619,0,20.209,2021/03/24
粤港澳赛区,爱会消失对不队,1144556387,26623,137.048,2021/03/24
粤港澳赛区,UESTC_巴韭特,1144738285,33987,48.1,2021/03/24
粤港澳赛区,GUET-陷入沉思队,1145088423,70871,51.798,2021/03/24
粤港澳赛区,篮网总冠军,1147879384,13177,126.332,2021/03/24
粤港澳赛区,文山湖的黑天鹅,1149595832,16029,10.736,2021/03/23
粤港澳赛区,中文名,1151269238,42329,20.974,2021/03/23
粤港澳赛区,maxPG,1151270898,125987,84.353,2021/03/23
粤港澳赛区,桂林扛把子,1152585352,0,12.655,2021/03/21
粤港澳赛区,海克斯最后通牒,1156174147,126354,25.875,2021/03/20
粤港澳赛区,落花人独立,1156585728,0,11.94,2021/03/23
粤港澳赛区,蒙得全,1156824533,0,11.322,2021/03/23
粤港澳赛区,学习Java,1159805019,10124,110.464,2021/03/24
粤港澳赛区,打倒老郭就算赢,1164068074,126694,1.803,2021/03/24
粤港澳赛区,candy,1166105379,55264,36.042,2021/03/22
粤港澳赛区,gz,1166690264,20457,31.981,2021/03/22
粤港澳赛区,SYSU_unhindered,1166700254,0,4.408,2021/03/21
粤港澳赛区,涵佬带我飞,1167531683,124184,48.437,2021/03/24
粤港澳赛区,机器人工程与实践助教,1170265607,0,25.604,2021/03/23
粤港澳赛区,222,1171522922,0,2.757,2021/03/16
粤港澳赛区,不要ma,1173973306,0,30.266,2021/03/20
粤港澳赛区,Stellar,1186977161,0,19.699,2021/03/21
粤港澳赛区,经验宝宝,1188209825,0,60.291,2021/03/24
粤港澳赛区,只为64名,1190139118,0,7.543,2021/03/24
粤港澳赛区,findlab404,1195251900,0,50.102,2021/03/24
粤港澳赛区,我在致腾楼摸鱼,1195573466,0,3.233,2021/03/22
粤港澳赛区,小鸡鸽了,1198868371,0,17.58,2021/03/21
粤港澳赛区,奥利奥利奥,1199425738,0,0.464,2021/03/19
粤港澳赛区,CCC,1199551388,0,10.426,2021/03/23
粤港澳赛区,帅批战队,1199712591,0,41.408,2021/03/24
粤港澳赛区, 求求别再卷了,1200383627,0,3.336,2021/03/24
粤港澳赛区,吊打粤港澳,1201394646,0,60.489,2021/03/23
粤港澳赛区,随便买,1202634224,61316,47.187,2021/03/23
粤港澳赛区,又菜又爱玩,1202798610,0,157.702,2021/03/24
粤港澳赛区,迪迦,1207865966,0,25.0,2021/03/24
粤港澳赛区,汪王蔡,1208536179,0,143.349,2021/03/21
粤港澳赛区,孤军奋战,1209021569,0,3.614,2021/03/24
粤港澳赛区,爱国爱家,1209254337,0,2.277,2021/03/22
粤港澳赛区,Yesmola,1211608485,0,37.692,2021/03/23
粤港澳赛区,python之禅队,1212053789,0,138.433,2021/03/20
粤港澳赛区,守住底线,1213146522,0,74.382,2021/03/22
粤港澳赛区,event_excrement_stirring_stick,1214968408,566,19.077,2021/03/15
粤港澳赛区,203混子队,1217926777,0,0.948,2021/03/12
粤港澳赛区,随便叫,1217926777,0,0.964,2021/03/24
粤港澳赛区,快牛小队,1217926777,0,1.572,2021/03/23
粤港澳赛区,HQ999,1224334158,0,6.655,2021/03/22
粤港澳赛区,laozi,1225589458,0,3.481,2021/03/16
粤港澳赛区,反恐精英队,1233210587,0,69.547,2021/03/24
粤港澳赛区,SYSU_Continued,1235292800,0,99.041,2021/03/17
粤港澳赛区,满绩少年和他的朋友们,1236325389,0,3.85,2021/03/19
粤港澳赛区,你瞅啥,1239168798,0,154.059,2021/03/20
粤港澳赛区,浑水摸鱼.jpg,1240628886,0,7.944,2021/03/21
粤港澳赛区,锲思,1246312474,56422,2.429,2021/03/24
粤港澳赛区,奔驰的小野马,1248322995,26145,11.583,2021/03/23
粤港澳赛区,七星吴彦组,1257964253,0,52.59,2021/03/24
粤港澳赛区,new一个模型,1265113360,0,13.104,2021/03/19
粤港澳赛区,Shacoo,1265652982,0,17.054,2021/03/19
粤港澳赛区,领头杨,1266731992,0,1.195,2021/03/22
粤港澳赛区,大胆一try队,1267822455,0,9.137,2021/03/24
粤港澳赛区,Valar Dohaeris,1272498335,0,8.203,2021/03/24
粤港澳赛区,划船不靠桨,1272629204,0,8.524,2021/03/24
粤港澳赛区,GHXJ,1272983335,0,0.933,2021/03/23
粤港澳赛区,呐呐呐,1273730259,0,13.973,2021/03/20
粤港澳赛区,guet摸鱼队,1275792036,20968,92.142,2021/03/23
粤港澳赛区,菜鸡互啄,1277404259,0,1.721,2021/03/13
